200, 2, 72, 222.316, 0.418948, 221.897, 532956, 51783.4
200, 2, 64, 245.898, 0.329129, 245.569, 599880, 52885.7
200, 2, 56, 301.443, 0.214871, 301.228, 685436, 53178.2
200, 2, 48, 366.788, 0.298316, 366.489, 800144, 52669
200, 2, 40, 473.869, 0.321152, 473.548, 960124, 51908.6
200, 2, 32, 690.532, 0.315359, 690.216, 1.20131e+06, 53086
200, 2, 24, 1126.34, 0.167732, 1126.17, 1.60212e+06, 52621
200, 24, 24, 2545.4, 0.257635, 2545.15, 1.77233e+06, 11854.1
200, 32, 32, 3204.26, 0.32804, 3203.94, 1.88428e+06, 10327.6
200, 2, 32, 690.251, 0.322139, 689.928, 1.20006e+06, 53086
200, 2, 24, 1126.21, 0.169508, 1126.05, 1.60158e+06, 52621
200, 40, 40, 4345.48, 0.403869, 4345.08, 2.07017e+06, 9136.27
200, 2, 40, 472.071, 0.320466, 471.75, 960120, 51908.6
200, 48, 48, 5888.56, 0.493377, 5888.07, 2.29566e+06, 8283.18
200, 2, 48, 366.529, 0.315667, 366.214, 799932, 52669
200, 24, 24, 2553.24, 0.258888, 2552.98, 1.77224e+06, 11854.1
200, 32, 32, 3199.19, 0.32713, 3198.87, 1.8852e+06, 10327.6
200, 56, 56, 7766.6, 0.572828, 7766.03, 2.54827e+06, 7515.89
200, 2, 56, 285.645, 0.205259, 285.44, 685432, 53178.2
200, 2, 32, 687.614, 0.330104, 687.284, 1.20028e+06, 53086
200, 2, 24, 1120.09, 0.168398, 1119.93, 1.60066e+06, 52621
200, 40, 40, 4341.97, 0.405843, 4341.57, 2.0701e+06, 9136.27
200, 2, 40, 474.073, 0.321199, 473.752, 960384, 51908.6
200, 64, 64, 10141.5, 0.61683, 10140.8, 2.80689e+06, 6934.46
200, 2, 64, 244.147, 0.328884, 243.818, 599880, 52885.7
200, 24, 24, 2547.52, 0.258403, 2547.27, 1.77424e+06, 11854.1
200, 32, 32, 3199.03, 0.331777, 3198.7, 1.88103e+06, 10327.6
200, 2, 24, 1119.73, 0.171488, 1119.56, 1.59994e+06, 52621
200, 2, 32, 688.09, 0.331194, 687.759, 1.20007e+06, 53086
200, 48, 48, 5889.86, 0.495268, 5889.36, 2.29556e+06, 8283.18
200, 2, 48, 366.4, 0.320763, 366.079, 799928, 52669
200, 72, 72, 12679.2, 0.935295, 12678.3, 3.08055e+06, 6442.1
200, 2, 72, 222.059, 0.401169, 221.658, 532956, 51783.4
200, 2, 88, 186.861, 0.29881, 186.562, 436360, 52183.6
200, 2, 80, 211.737, 0.339466, 211.398, 479944, 52298.6
200, 2, 112, 155.913, 0.533666, 155.379, 342664, 53196.6
200, 2, 104, 159.226, 0.44643, 158.779, 369064, 53260.4
200, 2, 96, 173.058, 0.421258, 172.636, 399904, 52941
200, 2, 120, 162.126, 0.601152, 161.525, 319960, 53526.9
200, 2, 128, 163.33, 0.594193, 162.736, 299824, 53036.7
