50, 2, 24, 0.356067, 0.0211217, 0.334943, 0, 147631
50, 24, 24, 0.476361, 0.0535255, 0.422803, 0, 147632
50, 2, 24, 0.395449, 0.0195053, 0.375939, 0, 147631
50, 24, 24, 0.428978, 0.0435951, 0.385382, 0, 147632
50, 2, 24, 0.485614, 0.0221613, 0.463449, 0, 147631
50, 24, 24, 0.477172, 0.0539015, 0.42327, 0, 147632
50, 2, 24, 0.351467, 0.018797, 0.332667, 0, 147631
50, 24, 24, 0.436481, 0.0432921, 0.393187, 0, 147632
50, 2, 24, 0.350058, 0.0193044, 0.33075, 0, 147631
50, 24, 24, 0.414274, 0.0494105, 0.364863, 0, 147632
50, 2, 24, 0.385928, 0.0189396, 0.366983, 0, 147631
50, 24, 24, 0.419119, 0.0514121, 0.367706, 0, 147632
50, 2, 24, 0.382893, 0.0196221, 0.363268, 0, 147631
50, 24, 24, 0.444773, 0.0444114, 0.40036, 0, 147632
50, 2, 24, 0.387684, 0.0191357, 0.368545, 0, 147631
50, 24, 24, 0.394088, 0.0396695, 0.354417, 0, 147632
50, 2, 24, 0.386622, 0.019081, 0.367537, 0, 147631
50, 24, 24, 0.408738, 0.043491, 0.365246, 0, 147632
50, 2, 24, 0.37905, 0.0179006, 0.361145, 0, 147631
50, 24, 24, 0.404215, 0.0416302, 0.362584, 0, 147632
50, 2, 32, 0.392636, 0.0494068, 0.343227, 0, 147621
50, 32, 32, 0.413662, 0.0626054, 0.351056, 0, 147642
50, 2, 32, 0.411678, 0.0483228, 0.363352, 0, 147621
50, 32, 32, 0.392699, 0.0725175, 0.320182, 0, 147642
50, 2, 32, 0.355449, 0.0489526, 0.306486, 0, 147621
50, 32, 32, 0.529913, 0.061793, 0.468119, 0, 147642
50, 2, 32, 0.394664, 0.0470256, 0.347635, 0, 147621
50, 32, 32, 0.415243, 0.0642221, 0.351021, 0, 147642
50, 2, 32, 0.387112, 0.0468584, 0.34025, 0, 147621
50, 32, 32, 0.431867, 0.0578922, 0.373973, 0, 147642
50, 2, 32, 0.593883, 0.0493405, 0.544541, 0, 147621
50, 32, 32, 0.43963, 0.0674035, 0.372226, 0, 147642
50, 2, 32, 0.54614, 0.0487066, 0.497422, 0, 147621
50, 32, 32, 0.415622, 0.0672665, 0.348356, 0, 147642
50, 2, 32, 0.392493, 0.0459422, 0.346544, 0, 147621
50, 32, 32, 0.438213, 0.0709506, 0.367261, 0, 147642
50, 2, 32, 0.387993, 0.0487527, 0.339236, 0, 147621
50, 32, 32, 0.33871, 0.0493753, 0.289334, 0, 147642
50, 2, 32, 0.328561, 0.0460141, 0.282544, 0, 147621
50, 32, 32, 0.464242, 0.056528, 0.407714, 0, 147642
50, 2, 40, 0.362346, 0.0425285, 0.319814, 0, 147607
50, 40, 40, 0.392738, 0.0731394, 0.319598, 0, 147642
50, 2, 40, 0.272117, 0.040229, 0.231884, 0, 147607
50, 40, 40, 0.359001, 0.0703937, 0.288607, 0, 147642
50, 2, 40, 0.319386, 0.0406739, 0.278708, 0, 147607
50, 40, 40, 0.377237, 0.0610137, 0.316222, 0, 147642
50, 2, 40, 0.36784, 0.0406325, 0.327198, 0, 147607
50, 40, 40, 0.41508, 0.0767879, 0.33829, 0, 147642
50, 2, 40, 0.323701, 0.0411592, 0.282536, 0, 147607
50, 40, 40, 0.381233, 0.0760808, 0.30515, 0, 147642
50, 2, 40, 0.323526, 0.0405492, 0.282972, 0, 147607
50, 40, 40, 0.35113, 0.0719404, 0.279189, 0, 147642
50, 2, 40, 0.347175, 0.0416679, 0.305502, 0, 147607
50, 40, 40, 0.386993, 0.0699506, 0.317042, 0, 147642
50, 2, 40, 0.362086, 0.0415778, 0.320504, 0, 147607
50, 40, 40, 0.405176, 0.0584362, 0.346739, 0, 147642
50, 2, 40, 0.363383, 0.043027, 0.320351, 0, 147607
50, 40, 40, 0.378236, 0.0613128, 0.316922, 0, 147642
50, 2, 40, 0.370255, 0.0507263, 0.319526, 0, 147607
50, 40, 40, 0.390112, 0.0599657, 0.330145, 0, 147642
50, 2, 48, 0.420024, 0.0220651, 0.397956, 0, 147592
50, 48, 48, 0.349235, 0.0741611, 0.275067, 0, 147642
50, 2, 48, 0.198632, 0.0200105, 0.178619, 0, 147592
50, 48, 48, 0.319998, 0.0862349, 0.233762, 0, 147642
50, 2, 48, 0.264983, 0.0202761, 0.2447, 0, 147592
50, 48, 48, 0.321206, 0.0920564, 0.229148, 0, 147642
50, 2, 48, 0.258493, 0.0212829, 0.237205, 0, 147592
50, 48, 48, 0.31779, 0.0895651, 0.22822, 0, 147642
50, 2, 48, 0.248, 0.0214975, 0.226499, 0, 147592
50, 48, 48, 0.336714, 0.0894846, 0.247228, 0, 147642
50, 2, 48, 0.252693, 0.0194068, 0.233282, 0, 147592
50, 48, 48, 0.333111, 0.0901303, 0.24298, 0, 147642
50, 2, 48, 0.246291, 0.0227466, 0.22354, 0, 147592
50, 48, 48, 0.301527, 0.0897355, 0.21179, 0, 147642
50, 2, 48, 0.285878, 0.0197106, 0.26616, 0, 147592
50, 48, 48, 0.368602, 0.0865198, 0.28208, 0, 147642
50, 2, 48, 0.249873, 0.0189205, 0.230949, 0, 147592
50, 48, 48, 0.35362, 0.0751136, 0.278505, 0, 147642
50, 2, 48, 0.386548, 0.0244294, 0.362116, 0, 147592
50, 48, 48, 0.307142, 0.0757666, 0.23137, 0, 147642
50, 2, 56, 0.275717, 0.0402125, 0.235498, 0, 147640
50, 56, 56, 0.318775, 0.0907897, 0.227984, 0, 147642
50, 2, 56, 0.388763, 0.0420553, 0.346703, 0, 147640
50, 56, 56, 0.320776, 0.08993, 0.230845, 0, 147642
50, 2, 56, 0.274761, 0.0412849, 0.233472, 0, 147640
50, 56, 56, 0.326428, 0.0931258, 0.233302, 0, 147642
50, 2, 56, 0.274876, 0.0422416, 0.23263, 0, 147640
50, 56, 56, 0.322419, 0.0900577, 0.232361, 0, 147642
50, 2, 56, 0.273276, 0.0422407, 0.231032, 0, 147640
50, 56, 56, 0.319992, 0.0913362, 0.228655, 0, 147642
50, 2, 56, 0.275066, 0.0419505, 0.233112, 0, 147640
50, 56, 56, 0.331811, 0.0893346, 0.242475, 0, 147642
50, 2, 56, 0.263442, 0.0415995, 0.221838, 0, 147640
50, 56, 56, 0.322315, 0.090317, 0.231996, 0, 147642
50, 2, 56, 0.276341, 0.045277, 0.231056, 0, 147640
50, 56, 56, 0.43154, 0.0928104, 0.338728, 0, 147642
50, 2, 56, 0.273842, 0.0419642, 0.231873, 0, 147640
50, 56, 56, 0.321842, 0.0868737, 0.234967, 0, 147642
50, 2, 56, 0.285038, 0.0435051, 0.241521, 0, 147640
50, 56, 56, 0.313095, 0.0778831, 0.235208, 0, 147642
50, 2, 64, 0.247017, 0.0396553, 0.207358, 0, 147632
50, 64, 64, 0.334639, 0.118942, 0.215696, 0, 147642
50, 2, 64, 0.244698, 0.0383311, 0.206363, 0, 147632
50, 64, 64, 0.313272, 0.0958251, 0.217444, 0, 147642
50, 2, 64, 0.246343, 0.0391261, 0.207213, 0, 147632
50, 64, 64, 0.318593, 0.110163, 0.208429, 0, 147642
50, 2, 64, 0.34152, 0.0427271, 0.298789, 0, 147632
50, 64, 64, 0.332578, 0.116131, 0.216445, 0, 147642
50, 2, 64, 0.430041, 0.071255, 0.358783, 0, 147632
50, 64, 64, 0.435823, 0.112065, 0.323748, 0, 147642
50, 2, 64, 0.349178, 0.0486167, 0.300557, 0, 147632
50, 64, 64, 0.411099, 0.111677, 0.299419, 0, 147642
50, 2, 64, 0.26896, 0.0493919, 0.219563, 0, 147632
50, 64, 64, 0.387716, 0.0998223, 0.287888, 0, 147642
50, 2, 64, 0.367817, 0.0425407, 0.325271, 0, 147632
50, 64, 64, 0.352216, 0.111387, 0.240829, 0, 147642
50, 2, 64, 0.397098, 0.0425819, 0.354512, 0, 147632
50, 64, 64, 0.321716, 0.109725, 0.211991, 0, 147642
50, 2, 64, 0.26015, 0.0428918, 0.217255, 0, 147632
50, 64, 64, 0.411888, 0.095775, 0.316108, 0, 147642
50, 2, 72, 0.229868, 0.0399081, 0.189957, 0, 147631
50, 72, 72, 0.293842, 0.0898396, 0.204002, 0, 147642
50, 2, 72, 0.251809, 0.039727, 0.212079, 0, 147631
50, 72, 72, 0.286398, 0.0922906, 0.194106, 0, 147642
50, 2, 72, 0.228615, 0.0393928, 0.18922, 0, 147631
50, 72, 72, 0.455897, 0.110357, 0.345539, 0, 147642
50, 2, 72, 0.231769, 0.0407632, 0.191002, 0, 147631
50, 72, 72, 0.294482, 0.105921, 0.188556, 0, 147642
50, 2, 72, 0.377566, 0.0429992, 0.334564, 0, 147631
50, 72, 72, 0.302203, 0.109924, 0.192277, 0, 147642
50, 2, 72, 0.297926, 0.0625217, 0.2354, 0, 147631
50, 72, 72, 0.286468, 0.0915745, 0.194892, 0, 147642
50, 2, 72, 0.236793, 0.0524878, 0.184302, 0, 147631
50, 72, 72, 0.280946, 0.0876636, 0.193282, 0, 147642
50, 2, 72, 0.358396, 0.03968, 0.318712, 0, 147631
50, 72, 72, 0.316653, 0.101426, 0.215226, 0, 147642
50, 2, 72, 0.229722, 0.0390387, 0.19068, 0, 147631
50, 72, 72, 0.317311, 0.105997, 0.211313, 0, 147642
50, 2, 72, 0.234787, 0.0391662, 0.195618, 0, 147631
50, 72, 72, 0.314152, 0.112553, 0.201598, 0, 147642
50, 2, 80, 0.296547, 0.0387561, 0.257789, 0, 147597
50, 80, 80, 0.275659, 0.0985215, 0.177136, 0, 147632
50, 2, 80, 0.213454, 0.0358438, 0.177607, 0, 147597
50, 80, 80, 0.303375, 0.10091, 0.202463, 0, 147632
50, 2, 80, 0.190464, 0.0566912, 0.133769, 0, 147597
50, 80, 80, 0.302065, 0.111397, 0.190666, 0, 147632
50, 2, 80, 0.193099, 0.0550402, 0.138055, 0, 147597
50, 80, 80, 0.30717, 0.122888, 0.18428, 0, 147632
50, 2, 80, 0.227331, 0.0535121, 0.173816, 0, 147597
50, 80, 80, 0.30135, 0.102919, 0.19843, 0, 147632
50, 2, 80, 0.228152, 0.0500208, 0.178125, 0, 147597
50, 80, 80, 0.29554, 0.108317, 0.187221, 0, 147632
50, 2, 80, 0.219434, 0.047048, 0.172381, 0, 147597
50, 80, 80, 0.299728, 0.118069, 0.181659, 0, 147632
50, 2, 80, 0.220337, 0.0418535, 0.178481, 0, 147597
50, 80, 80, 0.280932, 0.1035, 0.177431, 0, 147632
50, 2, 80, 0.216473, 0.0401482, 0.17632, 0, 147597
50, 80, 80, 0.278826, 0.0948891, 0.183935, 0, 147632
50, 2, 80, 0.21603, 0.0389571, 0.17707, 0, 147597
50, 80, 80, 0.285826, 0.105839, 0.179986, 0, 147632
50, 2, 88, 0.197374, 0.0407421, 0.156629, 0, 147632
50, 88, 88, 0.28303, 0.108904, 0.174126, 0, 147642
50, 2, 88, 0.201214, 0.0395637, 0.161648, 0, 147632
50, 88, 88, 0.259388, 0.10201, 0.157378, 0, 147642
50, 2, 88, 0.202375, 0.0375024, 0.164869, 0, 147632
50, 88, 88, 0.253268, 0.110146, 0.143122, 0, 147642
50, 2, 88, 0.184072, 0.0378585, 0.146211, 0, 147632
50, 88, 88, 0.273146, 0.106198, 0.166947, 0, 147642
50, 2, 88, 0.195126, 0.0361665, 0.158957, 0, 147632
50, 88, 88, 0.321666, 0.127526, 0.194138, 0, 147642
50, 2, 88, 0.201914, 0.0349314, 0.166979, 0, 147632
50, 88, 88, 0.2798, 0.106856, 0.172943, 0, 147642
50, 2, 88, 0.23611, 0.0412938, 0.194813, 0, 147632
50, 88, 88, 0.296801, 0.126535, 0.170266, 0, 147642
50, 2, 88, 0.210554, 0.0370051, 0.173545, 0, 147632
50, 88, 88, 0.278193, 0.107479, 0.170712, 0, 147642
50, 2, 88, 0.197426, 0.0334678, 0.163955, 0, 147632
50, 88, 88, 0.297251, 0.108393, 0.18885, 0, 147642
50, 2, 88, 0.196108, 0.0341409, 0.161965, 0, 147632
50, 88, 88, 0.29457, 0.108622, 0.185947, 0, 147642
50, 2, 96, 0.187005, 0.036557, 0.150445, 0, 147637
50, 96, 96, 0.304993, 0.149672, 0.155314, 0, 147642
50, 2, 96, 0.189399, 0.0325171, 0.156879, 0, 147637
50, 96, 96, 0.272254, 0.117494, 0.154759, 0, 147642
50, 2, 96, 0.144103, 0.0322259, 0.111873, 0, 147637
50, 96, 96, 0.250945, 0.118895, 0.132048, 0, 147642
50, 2, 96, 0.150394, 0.0317506, 0.11864, 0, 147637
50, 96, 96, 0.23911, 0.115971, 0.123137, 0, 147642
50, 2, 96, 0.180707, 0.0328125, 0.14789, 0, 147637
50, 96, 96, 0.290597, 0.127999, 0.162596, 0, 147642
50, 2, 96, 0.189124, 0.0342544, 0.154867, 0, 147637
50, 96, 96, 0.278313, 0.120277, 0.158035, 0, 147642
50, 2, 96, 0.181837, 0.0324642, 0.149368, 0, 147637
50, 96, 96, 0.278632, 0.116924, 0.161708, 0, 147642
50, 2, 96, 0.184036, 0.0327639, 0.151268, 0, 147637
50, 96, 96, 0.303053, 0.141044, 0.162008, 0, 147642
50, 2, 96, 0.202895, 0.038636, 0.164257, 0, 147637
50, 96, 96, 0.285006, 0.119334, 0.165672, 0, 147642
50, 2, 96, 0.189474, 0.0330355, 0.156434, 0, 147637
50, 96, 96, 0.292928, 0.124945, 0.167982, 0, 147642
50, 2, 104, 0.178632, 0.0382653, 0.140363, 0, 147640
50, 104, 104, 0.295373, 0.124991, 0.170381, 0, 147632
50, 2, 104, 0.175537, 0.0383938, 0.137134, 0, 147640
50, 104, 104, 0.29362, 0.119136, 0.174483, 0, 147632
50, 2, 104, 0.203715, 0.0386132, 0.165099, 0, 147640
50, 104, 104, 0.282243, 0.121954, 0.160288, 0, 147632
50, 2, 104, 0.236893, 0.0396583, 0.197233, 0, 147640
50, 104, 104, 0.339403, 0.130971, 0.20843, 0, 147632
50, 2, 104, 0.180891, 0.0384607, 0.142427, 0, 147640
50, 104, 104, 0.275644, 0.12535, 0.150294, 0, 147632
50, 2, 104, 0.172084, 0.0388208, 0.13326, 0, 147640
50, 104, 104, 0.342285, 0.129695, 0.212588, 0, 147632
50, 2, 104, 0.174813, 0.0382315, 0.136577, 0, 147640
50, 104, 104, 0.315336, 0.127836, 0.187499, 0, 147632
50, 2, 104, 0.313207, 0.0498828, 0.263322, 0, 147640
50, 104, 104, 0.369693, 0.131388, 0.238304, 0, 147632
50, 2, 104, 0.188971, 0.0468926, 0.142075, 0, 147640
50, 104, 104, 0.280943, 0.12949, 0.151452, 0, 147632
50, 2, 104, 0.220274, 0.0448684, 0.175401, 0, 147640
50, 104, 104, 0.357067, 0.12932, 0.227741, 0, 147632
50, 2, 112, 0.213338, 0.0441186, 0.169216, 0, 147631
50, 112, 112, 0.350904, 0.133494, 0.21741, 0, 147642
50, 2, 112, 0.187107, 0.0413657, 0.145738, 0, 147631
50, 112, 112, 0.290447, 0.134943, 0.155502, 0, 147642
50, 2, 112, 0.174715, 0.0432941, 0.131417, 0, 147631
50, 112, 112, 0.285035, 0.134417, 0.150616, 0, 147642
