100, 2, 24, 1.73584, 0.586596, 1.1489, 2.37281e+06, 283131
100, 24, 24, 15.3485, 11.3197, 4.02849, 2.37281e+06, 283131
100, 2, 24, 1.72341, 0.337513, 1.38558, 2.37281e+06, 283131
100, 24, 24, 12.9936, 9.12213, 3.8712, 2.37256e+06, 283131
100, 2, 24, 29.1587, 0.150802, 29.0076, 2.37281e+06, 283131
100, 24, 24, 37.8499, 19.0622, 18.7873, 2.37272e+06, 283131
100, 2, 24, 4.51522, 0.129008, 4.38587, 2.37261e+06, 283131
100, 24, 24, 14.9413, 13.751, 1.18994, 2.3727e+06, 283131
100, 2, 24, 11.6728, 0.135404, 11.537, 2.37278e+06, 283131
100, 24, 24, 23.1885, 16.69, 6.4982, 2.37299e+06, 283131
100, 2, 24, 2.72816, 0.98631, 1.74153, 2.37297e+06, 283131
100, 24, 24, 23.2356, 8.31478, 14.9206, 2.37242e+06, 283131
100, 2, 24, 2.81748, 1.48111, 1.33606, 2.37268e+06, 283131
100, 2, 24, 0.689048, 0.0856581, 0.603387, 2.3725e+06, 283158
100, 24, 24, 0.629787, 0.0933395, 0.536447, 2.37251e+06, 283140
100, 2, 24, 0.577668, 0.083295, 0.49437, 2.37262e+06, 283158
100, 24, 24, 0.770071, 0.11501, 0.655061, 2.3725e+06, 283140
100, 2, 24, 1.15453, 0.085005, 1.06952, 2.37248e+06, 283158
100, 24, 24, 0.636052, 0.0963689, 0.539682, 2.37254e+06, 283140
100, 2, 24, 1.50199, 0.0857486, 1.41624, 2.37254e+06, 283158
100, 24, 24, 0.657764, 0.0997327, 0.558031, 2.37226e+06, 283140
100, 2, 24, 0.664434, 0.0836138, 0.580819, 2.37254e+06, 283158
100, 24, 24, 1.18174, 0.117386, 1.06435, 2.37233e+06, 283140
100, 2, 24, 0.647534, 0.0827856, 0.564746, 2.37248e+06, 283158
100, 24, 24, 0.460678, 0.0945452, 0.366132, 2.37267e+06, 283140
100, 2, 24, 0.654505, 0.082385, 0.572116, 2.37233e+06, 283158
100, 24, 24, 0.483233, 0.105797, 0.377436, 2.37262e+06, 283140
100, 2, 24, 0.498263, 0.0823332, 0.415928, 2.37254e+06, 283158
100, 24, 24, 0.634697, 0.140464, 0.494232, 2.3724e+06, 283140
100, 2, 24, 0.691605, 0.192879, 0.498723, 2.3725e+06, 283158
