100, 2, 24, 0.706661, 0.0819705, 0.624685, 0, 283131
100, 24, 24, 0.734215, 0.135353, 0.598861, 0, 283131
100, 2, 24, 0.798924, 0.0840666, 0.714852, 0, 283131
100, 24, 24, 0.925742, 0.124591, 0.80115, 0, 283131
100, 2, 24, 0.878616, 0.0820128, 0.796599, 0, 283131
100, 24, 24, 0.936941, 0.136965, 0.799974, 0, 283131
100, 2, 24, 0.868628, 0.0830023, 0.78562, 0, 283131
100, 24, 24, 1.09019, 0.141168, 0.949021, 0, 283131
100, 2, 24, 0.677552, 0.0847558, 0.592792, 0, 283131
100, 24, 24, 0.663689, 0.132621, 0.531067, 0, 283131
100, 2, 32, 0.652558, 0.0746533, 0.5779, 0, 283141
100, 32, 32, 0.498658, 0.14322, 0.355437, 0, 283140
100, 2, 32, 0.423134, 0.0702373, 0.352892, 0, 283141
100, 32, 32, 0.50252, 0.143815, 0.358703, 0, 283140
100, 2, 32, 0.422549, 0.0693857, 0.353159, 0, 283141
100, 32, 32, 0.486637, 0.124786, 0.361846, 0, 283140
100, 2, 32, 0.465485, 0.0777754, 0.387705, 0, 283141
100, 32, 32, 0.494236, 0.140947, 0.353288, 0, 283140
100, 2, 32, 0.428335, 0.0693253, 0.359005, 0, 283141
100, 32, 32, 0.520895, 0.142279, 0.378615, 0, 283140
100, 2, 40, 0.491606, 0.0639097, 0.427691, 0, 283137
100, 40, 40, 0.469845, 0.151626, 0.318218, 0, 283162
100, 2, 40, 0.378391, 0.0651307, 0.313255, 0, 283137
100, 40, 40, 0.527279, 0.149622, 0.377656, 0, 283162
100, 2, 40, 0.417037, 0.0652694, 0.351762, 0, 283137
100, 40, 40, 0.505949, 0.133333, 0.372615, 0, 283162
100, 2, 40, 0.421209, 0.0806836, 0.340518, 0, 283137
100, 40, 40, 0.496592, 0.149951, 0.34664, 0, 283162
100, 2, 40, 0.41548, 0.0646096, 0.350864, 0, 283137
100, 40, 40, 0.430747, 0.134202, 0.296545, 0, 283162
100, 2, 48, 0.694956, 0.0707233, 0.624226, 0, 283122
100, 48, 48, 0.503029, 0.169652, 0.333376, 0, 283162
100, 2, 48, 0.405482, 0.0610747, 0.3444, 0, 283122
100, 48, 48, 0.441432, 0.133277, 0.308154, 0, 283162
100, 2, 48, 0.321722, 0.0623487, 0.259364, 0, 283122
100, 48, 48, 0.439735, 0.166068, 0.273666, 0, 283162
100, 2, 48, 0.316306, 0.0645944, 0.251703, 0, 283122
100, 48, 48, 0.48394, 0.177681, 0.306257, 0, 283162
100, 2, 48, 0.335133, 0.0601345, 0.274992, 0, 283122
100, 48, 48, 0.477283, 0.16288, 0.314401, 0, 283162
100, 2, 56, 1.02242, 0.075831, 0.946579, 0, 283132
100, 56, 56, 0.520718, 0.186089, 0.334627, 0, 283140
100, 2, 56, 0.285756, 0.0548095, 0.230941, 0, 283132
100, 56, 56, 0.536825, 0.182407, 0.354418, 0, 283140
100, 2, 56, 0.352939, 0.0602966, 0.292637, 0, 283132
100, 56, 56, 0.486612, 0.185372, 0.301239, 0, 283140
100, 2, 56, 0.339028, 0.0572033, 0.281821, 0, 283132
100, 56, 56, 0.513347, 0.184144, 0.329202, 0, 283140
100, 2, 56, 0.410219, 0.0603736, 0.34984, 0, 283132
100, 56, 56, 0.514323, 0.183676, 0.330646, 0, 283140
100, 2, 64, 0.293663, 0.0506046, 0.243053, 0, 283104
100, 64, 64, 0.427864, 0.191051, 0.236812, 0, 283140
100, 2, 64, 0.262826, 0.0499717, 0.212851, 0, 283104
100, 64, 64, 0.428715, 0.192473, 0.236242, 0, 283140
100, 2, 64, 0.25592, 0.0497534, 0.206161, 0, 283104
100, 64, 64, 0.442191, 0.208083, 0.234107, 0, 283140
100, 2, 64, 0.262639, 0.0501029, 0.212531, 0, 283104
100, 64, 64, 0.435938, 0.191142, 0.244795, 0, 283140
100, 2, 64, 0.261469, 0.0498617, 0.211601, 0, 283104
100, 64, 64, 0.438127, 0.189387, 0.24874, 0, 283140
100, 2, 72, 0.2699, 0.0528056, 0.217084, 0, 283118
100, 72, 72, 0.442217, 0.206409, 0.235807, 0, 283140
100, 2, 72, 0.27071, 0.0522856, 0.218418, 0, 283118
100, 72, 72, 0.429087, 0.202078, 0.227008, 0, 283140
100, 2, 72, 0.254565, 0.050438, 0.20412, 0, 283118
100, 72, 72, 0.435614, 0.20524, 0.230373, 0, 283140
100, 2, 72, 0.273937, 0.0553713, 0.218557, 0, 283118
100, 72, 72, 0.444298, 0.198785, 0.245512, 0, 283140
100, 2, 72, 0.28167, 0.051458, 0.230204, 0, 283118
100, 72, 72, 0.439905, 0.202032, 0.237872, 0, 283140
100, 2, 80, 0.257312, 0.0539379, 0.203362, 0, 283117
100, 80, 80, 0.51661, 0.229775, 0.286834, 0, 283131
100, 2, 80, 0.333671, 0.0611757, 0.272488, 0, 283117
100, 80, 80, 0.494965, 0.225339, 0.269626, 0, 283131
100, 2, 80, 0.226443, 0.0490139, 0.177425, 0, 283117
100, 80, 80, 0.422022, 0.20888, 0.213137, 0, 283131
100, 2, 80, 0.237973, 0.0507562, 0.18721, 0, 283117
100, 80, 80, 0.433056, 0.218035, 0.215019, 0, 283131
100, 2, 80, 0.23552, 0.0506259, 0.184886, 0, 283117
100, 80, 80, 0.430401, 0.213394, 0.217007, 0, 283131
100, 2, 88, 0.241251, 0.052831, 0.188414, 0, 283138
100, 88, 88, 0.456715, 0.218432, 0.238281, 0, 283162
100, 2, 88, 0.256788, 0.0516912, 0.205088, 0, 283138
100, 88, 88, 0.435627, 0.220692, 0.214934, 0, 283162
100, 2, 88, 0.238083, 0.050483, 0.187593, 0, 283138
100, 88, 88, 0.430471, 0.218601, 0.211869, 0, 283162
100, 2, 88, 0.237856, 0.0492909, 0.188559, 0, 283138
100, 88, 88, 0.447309, 0.242319, 0.204989, 0, 283162
100, 2, 88, 0.21939, 0.0483979, 0.170988, 0, 283138
100, 88, 88, 0.423585, 0.220389, 0.203196, 0, 283162
100, 2, 96, 0.217662, 0.0475774, 0.170079, 0, 283149
100, 96, 96, 0.4454, 0.240898, 0.204501, 0, 283162
100, 2, 96, 0.212596, 0.0472204, 0.165369, 0, 283149
100, 96, 96, 0.45268, 0.24562, 0.20706, 0, 283162
100, 2, 96, 0.209641, 0.047797, 0.161838, 0, 283149
100, 96, 96, 0.450026, 0.240949, 0.209075, 0, 283162
100, 2, 96, 0.213155, 0.0469193, 0.16623, 0, 283149
100, 96, 96, 0.45687, 0.244691, 0.212179, 0, 283162
100, 2, 96, 0.213251, 0.0470594, 0.166183, 0, 283149
100, 96, 96, 0.449112, 0.24343, 0.205681, 0, 283162
100, 2, 104, 0.205927, 0.0486762, 0.157245, 0, 283127
100, 104, 104, 0.557308, 0.27135, 0.285957, 0, 283131
100, 2, 104, 0.249758, 0.050401, 0.199351, 0, 283127
100, 104, 104, 0.413538, 0.241138, 0.1724, 0, 283131
100, 2, 104, 0.202795, 0.0480888, 0.1547, 0, 283127
100, 104, 104, 0.550964, 0.28227, 0.268693, 0, 283131
100, 2, 104, 0.223942, 0.0472768, 0.176657, 0, 283127
100, 104, 104, 0.457609, 0.257588, 0.20002, 0, 283131
100, 2, 104, 0.195557, 0.0448718, 0.15068, 0, 283127
100, 104, 104, 0.464004, 0.255669, 0.208334, 0, 283131
100, 2, 112, 0.192992, 0.0443417, 0.148645, 0, 283115
100, 112, 112, 0.441374, 0.24927, 0.192103, 0, 283140
100, 2, 112, 0.180745, 0.042924, 0.137812, 0, 283115
100, 112, 112, 0.433328, 0.252775, 0.180552, 0, 283140
100, 2, 112, 0.19072, 0.0429768, 0.147738, 0, 283115
100, 112, 112, 0.47382, 0.27741, 0.196409, 0, 283140
100, 2, 112, 0.193082, 0.0436558, 0.14942, 0, 283115
100, 112, 112, 0.461834, 0.263892, 0.197942, 0, 283140
100, 2, 112, 0.194349, 0.0443259, 0.150015, 0, 283115
100, 112, 112, 0.450456, 0.259142, 0.191313, 0, 283140
100, 2, 120, 0.20218, 0.051291, 0.150884, 0, 283169
100, 120, 120, 0.469673, 0.278908, 0.190764, 0, 283162
100, 2, 120, 0.210508, 0.0505495, 0.159952, 0, 283169
100, 120, 120, 0.774669, 0.321656, 0.453011, 0, 283162
100, 2, 120, 0.211778, 0.0514184, 0.160353, 0, 283169
100, 120, 120, 0.479745, 0.286343, 0.193401, 0, 283162
100, 2, 120, 0.217071, 0.0509883, 0.166073, 0, 283169
100, 120, 120, 0.505564, 0.293612, 0.211948, 0, 283162
100, 2, 120, 0.202512, 0.0516646, 0.150842, 0, 283169
100, 120, 120, 0.584256, 0.296288, 0.287967, 0, 283162
100, 2, 128, 0.27662, 0.056386, 0.220189, 0, 283119
100, 128, 128, 0.611139, 0.333852, 0.277284, 0, 283131
100, 2, 128, 0.255439, 0.056912, 0.19852, 0, 283119
100, 128, 128, 0.646313, 0.317044, 0.329269, 0, 283131
100, 2, 128, 0.209242, 0.0536318, 0.155605, 0, 283119
100, 128, 128, 0.610222, 0.318033, 0.292188, 0, 283131
100, 2, 128, 0.304394, 0.060321, 0.244068, 0, 283119
100, 128, 128, 0.539622, 0.302025, 0.237596, 0, 283131
100, 2, 128, 0.303089, 0.0596394, 0.243442, 0, 283119
100, 128, 128, 0.598861, 0.316391, 0.282469, 0, 283131
100, 2, 136, 0.204185, 0.0564301, 0.147747, 0, 283130
100, 136, 136, 0.491401, 0.307701, 0.183698, 0, 283131
100, 2, 136, 0.200653, 0.0572851, 0.143362, 0, 283130
100, 136, 136, 0.501175, 0.309633, 0.19154, 0, 283131
100, 2, 136, 0.202592, 0.0558824, 0.1467, 0, 283130
100, 136, 136, 0.511729, 0.312968, 0.198761, 0, 283131
100, 2, 136, 0.200065, 0.0560906, 0.143967, 0, 283130
100, 136, 136, 0.523428, 0.317036, 0.206391, 0, 283131
100, 2, 136, 0.197961, 0.0572399, 0.140713, 0, 283130
100, 136, 136, 0.509675, 0.314846, 0.194828, 0, 283131
100, 2, 144, 0.199245, 0.0555092, 0.143727, 0, 283126
100, 144, 144, 0.535275, 0.324182, 0.211092, 0, 283131
100, 2, 144, 0.194676, 0.0552298, 0.139436, 0, 283126
100, 144, 144, 0.524231, 0.328501, 0.195729, 0, 283131
100, 2, 144, 0.199607, 0.057422, 0.142177, 0, 283126
100, 144, 144, 0.550307, 0.33389, 0.216416, 0, 283131
100, 2, 144, 0.219661, 0.058501, 0.161153, 0, 283126
100, 144, 144, 0.546531, 0.328645, 0.217885, 0, 283131
100, 2, 144, 0.212651, 0.0568914, 0.155752, 0, 283126
100, 144, 144, 0.474918, 0.314455, 0.160462, 0, 283131
100, 2, 152, 0.233376, 0.0613237, 0.172042, 0, 283086
100, 152, 152, 0.623946, 0.357681, 0.266263, 0, 283131
100, 2, 152, 0.210717, 0.0586645, 0.152045, 0, 283086
100, 152, 152, 0.492593, 0.326574, 0.166018, 0, 283131
100, 2, 152, 0.174856, 0.0511912, 0.123661, 0, 283086
100, 152, 152, 0.529473, 0.340986, 0.188486, 0, 283131
