10000, 80, 80, 6.85484, 1.59066, 5.26417, 0, 7.15712e+06
10000, 2, 88, 9.3397, 0.896825, 8.44287, 0, 7.157e+06
10000, 88, 88, 6.91291, 1.73601, 5.1769, 0, 7.15707e+06
10000, 2, 88, 8.08159, 0.883688, 7.1979, 0, 7.157e+06
10000, 88, 88, 6.88062, 1.71074, 5.16988, 0, 7.15707e+06
10000, 2, 88, 8.37138, 0.915689, 7.45568, 0, 7.157e+06
10000, 88, 88, 6.87841, 1.6816, 5.1968, 0, 7.15707e+06
10000, 2, 88, 7.99492, 0.845302, 7.14962, 0, 7.157e+06
10000, 88, 88, 6.83473, 1.71614, 5.11859, 0, 7.15707e+06
10000, 2, 88, 8.53157, 0.903864, 7.6277, 0, 7.157e+06
10000, 88, 88, 6.85941, 1.72064, 5.13877, 0, 7.15707e+06
10000, 2, 96, 8.21923, 0.851948, 7.36728, 0, 7.15708e+06
10000, 96, 96, 7.09973, 1.81262, 5.28711, 0, 7.15708e+06
10000, 2, 96, 7.99879, 0.824036, 7.17475, 0, 7.15708e+06
10000, 96, 96, 7.00701, 1.79934, 5.20767, 0, 7.15708e+06
10000, 2, 96, 8.47125, 0.874087, 7.59716, 0, 7.15708e+06
10000, 96, 96, 7.03176, 1.79279, 5.23897, 0, 7.15708e+06
10000, 2, 96, 7.77534, 0.876682, 6.89866, 0, 7.15708e+06
10000, 96, 96, 7.06975, 1.80379, 5.26596, 0, 7.15708e+06
10000, 2, 96, 8.38317, 0.899399, 7.48377, 0, 7.15708e+06
10000, 96, 96, 7.05387, 1.78674, 5.26712, 0, 7.15708e+06
10000, 2, 104, 7.76572, 0.855762, 6.90995, 0, 7.15712e+06
10000, 104, 104, 7.1694, 1.89418, 5.27522, 0, 7.15712e+06
10000, 2, 104, 8.47707, 0.870735, 7.60633, 0, 7.15712e+06
10000, 104, 104, 7.17169, 1.9118, 5.2599, 0, 7.15712e+06
10000, 2, 104, 8.71996, 0.995887, 7.72407, 0, 7.15712e+06
10000, 104, 104, 7.17128, 1.8934, 5.27788, 0, 7.15712e+06
10000, 2, 104, 7.54657, 0.818428, 6.72814, 0, 7.15712e+06
10000, 104, 104, 7.1239, 1.91082, 5.21308, 0, 7.15712e+06
10000, 2, 104, 8.44568, 0.882593, 7.56308, 0, 7.15712e+06
